酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
南京方军招待所,经济型,¥65起,16,河西/万达广场/龙江地区 | 玉塘东街4-20号,2.4公里，驾车约3.3公里，预计7分钟,7分钟,距兴隆大街地铁站直线2.4公里，驾车约3.3公里，预计7分钟,47,2.8,15,2.9,3.0,2.9,2.9,4.0,14:00,12:00,1,1,0,0,0,1,0,1,2017年01月01日,2015年01月01日,13951610533,南京方军招待所位于玉塘东街，周边设施完备，小吃街，超市一应俱全，交通便利。招待所拥有多种客房供您选择，客房布置温馨典雅，床品舒适整洁，致力于营造舒适的睡眠环境， 期待您的光临！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90373603&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90373603%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
诚信家庭旅馆(南京欣荣苑店),经济型,¥31起,28,江宁开发区 | 江宁湖山路欣荣苑11栋1单元,360米，步行约438米，预计7分钟,7分钟,距龙眠大道地铁站直线360米，步行约438米，预计7分钟,32,2.5,34,2.4,2.9,2.4,2.6,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年07月01日,2014年06月01日,15996418863,公寓始终以高品位低价位的经营理念，以便捷、安全、舒适、和谐为服务理念，公寓旨在营造一种全新的现代生活方式，用安心、精心、诚心营造温馨，用精致创造家的感觉，竭力为宾客带来简约的设计风格、舒适的睡眠环境、洁净的卫浴设施和便捷的商务服务。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93671204&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A93671204%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京安徽工业大学招待所,经济型,¥55起,15,火车站地区 | 龙蟠路31号(火车站附近),525米，步行约1.2公里，预计18分钟,18分钟,距小市地铁站直线525米，步行约1.2公里，预计18分钟,40,3.1,50,2.6,3.1,2.7,2.9,3.9,14:00,12:00,1,1,0,0,0,0,0,1,null,2012年01月01日,025-85513901,南京安徽工业大学招待所位于龙蟠路31号，对面就是玄武湖公园和神策门公园，门口交通发达，有多路公交可以直达市区各处。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90150513&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90150513%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京万之众宾馆,经济型,¥94起,17,新港/栖霞山景区 | 进取村154号,2.8公里，驾车约3.4公里，预计8分钟,8分钟,距金陵科技学院幕府校区直线2.8公里，驾车约3.4公里，预计8分钟,25,2.8,8,2.5,2.8,2.5,2.4,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2012年01月01日,17715254969,客房整洁，宽敞明亮，环境卫生，性价比较高。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92091121&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A92091121%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京大明宾馆,经济型,¥104起,60,夫子庙景区/秦淮河风光带 | 大明路172号,472米，步行约472米，预计7分钟,7分钟,距大校场路(地铁站)地铁站直线472米，步行约472米，预计7分钟,14,2.2,14,1.9,2.6,2.4,2.4,3.9,14:00,12:00,1,1,0,0,0,0,0,1,2017年01月01日,null,13776615951,南京大明宾馆位于南京城区东南部大明路，宾馆紧临夫子庙，距离市中心繁华商贸圈新街口6公里，车行30分钟可直达禄口国际机场，离南京火车南站仅3公里，宾馆门口可停放大中型客车，地理位置优越，交通便利。南京大明宾馆拥有各类客房、套房70余间，每间房间内均配有24小时热水，空调等设施一应俱全，并提供宽带接口上网。宾馆周围有超市，餐饮，网吧，药店。本宾馆价格优惠，环境舒适，是您商务出差，外出旅游的理想住宿地。南京大明宾馆，诚挚欢迎各方宾客的光临！,https://hotel.elong.com/hotel/hoteldetail?hotelId=01101673&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A1101673%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
肯定宾馆(南京安德门店),经济型,¥84起,36,雨花台南京南站地区 | 雨花西路258号1幢-101室,167米，步行约175米，预计3分钟,3分钟,距南京中华中等专业学校直线167米，步行约175米，预计3分钟,67,3.4,6,4.0,4.0,4.0,4.5,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2019年01月01日,2013年01月01日,025-86573605,酒店位于雨花西路，紧邻地铁一号线，交通极为便利。酒店按照品牌快捷酒店标准新全新装修，客房宽敞舒适，通风极好，设施齐全。店内还设有停车场，为宾客提供经济实惠的住宿服务。,https://hotel.elong.com/hotel/hoteldetail?hotelId=11101013&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A11101013%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京明哲招待所,经济型,¥99起,28,玄武湖湖南路地区 | 中央路141-2号,361米，步行约462米，预计7分钟,7分钟,距玄武门地铁站直线361米，步行约462米，预计7分钟,40,2.4,5,2.4,2.4,2.4,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年04月01日,025-83243116,宾馆交通方便，宾馆设施齐全，干净卫生，为每一位客人提供最优质的服务，是您出行的理想去处。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90150817&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A90150817%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
叶名宾馆(南京招商花园城万寿购物中心店),经济型,¥84起,16,新港/栖霞山景区 | 进取村154-33号,609米，步行约784米，预计10分钟,10分钟,距万寿直线609米，步行约784米，预计10分钟,50,4.0,4,4.0,4.0,4.0,4.0,4.0,11:30,12:00,1,1,0,0,0,0,0,1,null,2014年04月01日,025-58806997,宾馆位于栖霞区进取村，地理位置优越，房间干净整洁，服务热情周到，欢迎广大宾客入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90207216&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A90207216%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京兵家商务宾馆,经济型,¥94起,14,河西/奥体中心/奥南地区 | 板桥镇振兴路58号,2.7公里，驾车约4.0公里，预计8分钟,8分钟,距刘村地铁站直线2.7公里，驾车约4.0公里，预计8分钟,33,2.8,6,2.7,2.8,2.7,2.8,4.0,10:00,12:00,1,1,0,0,0,0,0,1,2019年01月01日,2013年01月01日,025-86730970,该宾馆是一家温馨舒适经济实惠的宾馆，宾馆内配套设施齐全，环境优雅，提供24小时热水，免费停车，是您出差旅行的实惠之选，欢迎入住！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90220247&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A90220247%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京悦安宾馆,经济型,¥113起,17,火车站地区 | 南京栖霞区华电东路长营村101号(世纪华联超市斜对面),491米，步行约508米，预计8分钟,8分钟,距迈皋桥地铁站直线491米，步行约508米，预计8分钟,50,2.7,6,2.7,2.5,3.0,3.0,3.5,14:00,12:00,1,1,0,0,0,0,0,1,null,null,025-85365876,坐落在新港-栖霞山景区，南京悦安宾馆在南京占尽地理之宜。酒店地处便捷区域，距离南京禄口国际机场仅47km，距离南京火车站仅5km。对于入住酒店的旅客来说，闲暇时间去附近的红山森林动物园和玄武湖游玩是一个不错的选择。旅客可以在闲暇时间去酒店的休闲区，提升健康幸福感。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92425648&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A92425648%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A151%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京城中家酒店,经济型,¥227起,10,新街口地区/市中心 | 南京市白下区新街口洪武路198号城开国际2幢21层,423米，步行约656米，预计10分钟,10分钟,距张府园地铁站直线423米，步行约656米，预计10分钟,100,2.8,2,5.0,5.0,5.0,5.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2016年01月01日,025-52235758,南京城中家酒店公寓位于洪武路198号，南京城开国际2栋，酒店从5-31层均有客房，地处南京市中心，给你的旅游带来了方便。大尺寸的窗口、有线电视、无线网络、冰箱洗衣机，厨房、炊具，气候控制，24小时热水，淋浴，电水壶，吹风机，拖鞋，洗头，洗澡，免费洗漱用品，微波炉，电磁炉会让你有宾至如归的感觉。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92315624&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A0%7C%2a%7ChId%3A92315624%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京金碧宾馆,经济型,¥92起,0,六合地区 | 公园路,2.0公里，驾车约2.5公里，预计7分钟,7分钟,距方州广场地铁站直线2.0公里，驾车约2.5公里，预计7分钟,33,4.3,3,4.0,4.5,4.5,4.0,3.8,14:00,12:00,1,1,0,0,0,0,0,1,null,null,025-57114656,坐落在六合地区，金碧宾馆在南京占尽地理之宜。酒店位于离南京禄口国际机场大约89km，离南京火车站大约45km的地方。对于入住酒店的旅客来说，闲暇时间去附近的六合博物馆和灵岩山风景区游玩是一个不错的选择。旅客可以在闲暇时间去酒店的休闲区，提升健康幸福感。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93193895&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A93193895%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京三毛旅馆,经济型,¥73起,28,河西/奥体中心/奥南地区 | 板桥镇雄风路101号,3.0公里，驾车约4.0公里，预计54分钟,54分钟,距刘村地铁站直线3.0公里，驾车约4.0公里，预计54分钟,29,2.2,7,2.7,2.7,2.7,2.7,4.0,14:00,12:00,1,1,0,0,0,0,0,0,2019年01月01日,2012年05月01日,025-58069583,南京三毛旅馆位于雨花台去板桥镇雄风路101，房间干净整洁，服务热情周到，欢迎广大宾客入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90220256&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A90220256%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京怡之康宾馆,经济型,¥76起,22,夫子庙景区/秦淮河风光带 | 大明路182,510米，步行约510米，预计8分钟,8分钟,距应天东街地铁站直线510米，步行约510米，预计8分钟,50,2.6,4,2.5,3.0,2.5,2.3,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2018年03月01日,2015年04月01日,025-84823833,南京怡之康宾馆是一家温馨舒适经济实惠的家庭式旅馆，店内设施齐全，提供24小时热水和无线宽带，欢迎入住！,https://hotel.elong.com/hotel/hoteldetail?hotelId=90584251&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A90584251%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京双君旅社,经济型,¥113起,12,江宁开发区 | 秣陵街道凤仪街29号,575米，步行约676米，预计9分钟,9分钟,距欣旺花苑直线575米，步行约676米，预计9分钟,9,2.0,11,1.7,2.0,2.1,1.9,3.7,01:00,12:00,1,1,0,0,0,0,0,1,null,2013年08月01日,025-87193472,京双君旅社交通方便，宾馆设施齐全，干净卫生，为每一位客人提供最优质的服务，是您出行的理想去处。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90557232&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90557232%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京晴阳旅馆,经济型,¥77起,20,钟山风景区/中山陵景区 | 南京市江宁区宣义路30号,2.4公里，驾车约8.7公里，预计15分钟,15分钟,距金马路地铁站直线2.4公里，驾车约8.7公里，预计15分钟,21,2.5,14,2.4,2.7,2.4,2.4,4.0,14:00,12:00,1,1,0,0,0,0,0,0,2018年01月01日,2015年01月01日,025-84125200,南京晴阳旅馆位于钟山脚下的麒麟门社区，附近有交通技师学院，工业技术学校，工程高等职业学校三所院校，靠近狮麟驾院，距离马群地铁站仅几站路。旅馆提供免费wifi，24小时热水，是您旅途中休憩的理想场所。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92395478&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A92395478%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京假日风宾馆,经济型,¥132起,26,新街口地区/市中心 | 丰富路163号4楼,596米，步行约825米，预计12分钟,12分钟,距新街口地铁站直线596米，步行约825米，预计12分钟,,2.6,2,2.0,3.5,2.0,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,2020年02月01日,2011年01月01日,025-86856336,宾馆位于南京市白下区丰富路，属于南京新街口核心商圈。宾馆客房配置有24小时热水、电热水壶、独立淋浴间、独立写字台、雨伞、数字电视、独立写字台、液晶电视机、分体空调、吹风机、免费宽带，提供洗衣机免费洗衣等，疫情期间暂不能接待港澳台及外国友人。,https://hotel.elong.com/hotel/hoteldetail?hotelId=93366348&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A93366348%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
悦都公寓(宝华路分店),经济型,¥87起,10,浦口沿江区 | 宝华路弘阳时代中心2期,691米，步行约796米，预计11分钟,11分钟,距毛纺厂路地铁站直线691米，步行约796米，预计11分钟,78,2.6,18,2.5,2.0,3.0,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,0,null,2020年05月01日,021-26137886,你好！感谢您的选择！,https://hotel.elong.com/hotel/hoteldetail?hotelId=61625441&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A61625441%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京三只兔宾馆,经济型,¥67起,20,禄口国际机场区周边 | 南京江宁区禄口文轩路33号法院对面,5.4公里，驾车约10.6公里，预计14分钟,14分钟,距南京禄口国际机场直线5.4公里，驾车约10.6公里，预计14分钟,43,1.7,7,2.1,2.4,2.3,2.1,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年01月01日,15365068575,坐落于禄口国际机场区的南京三只兔宾馆，会让您在南京拥有别样的体验，开展一段难忘的旅行。从酒店到南京禄口国际机场11km远，到南京南站25km远，均很便捷。著名的景点黄桥滩渔家乐就在酒店周边，你可以根据时间提前做好行程安排。优美的环境，再搭配上细致周到的服务，酒店的休闲区定能满足您的品质需求。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92305197&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A92305197%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京迈斯特快捷宾馆,经济型,¥96起,18,夫子庙景区/秦淮河风光带 | 南京升州路121号,180米，步行约297米，预计4分钟,4分钟,距三山街地铁站直线180米，步行约297米，预计4分钟,44,2.3,9,2.3,2.4,2.3,2.9,4.1,14:00,12:00,1,1,0,0,0,0,0,1,2018年03月01日,2012年09月01日,15312095698,离夫子庙500米，交通便捷，邻近地铁一号线三山街站。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92697377&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A92697377%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京荣磊宾馆,经济型,¥114起,15,徐庄软件园/仙林大学城商圈 | 新尧路5-6号,3.3公里，驾车约6.4公里，预计16分钟,16分钟,距南京师范大学仙林校区直线3.3公里，驾车约6.4公里，预计16分钟,39,2.5,18,2.6,2.6,2.7,2.6,4.1,14:00,12:00,1,1,0,0,0,0,0,0,2019年01月01日,2015年03月01日,18014456297,客房整洁，宽敞明亮，环境卫生，性价比较高。酒店提供24小时热水淋浴、空调、电视、电话和宽带上网，让您在旅途中感受到“家”的温馨和舒适。,https://hotel.elong.com/hotel/hoteldetail?hotelId=92729847&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A92729847%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京呈祥宾馆,经济型,¥162起,30,雨花台南京南站地区 | 宏运大道1170号,549米，步行约763米，预计10分钟,10分钟,距宏运大道地铁站直线549米，步行约763米，预计10分钟,20,2.5,5,2.6,2.8,3.0,2.6,4.0,14:00,12:00,1,1,0,0,0,0,0,0,2019年01月01日,2012年01月01日,025-84912199,南京呈祥宾馆座落于宏运大道与中驰路交叉口，毗邻宏运国际村，周边有武夷商城和胜太路商业街等购物场所，距离南京中驰汽车园步行即到，酒店距离地铁双龙大道站约10分钟路程，出行交通十分便利。宾馆基本设施一应俱全，装修风格简约现代，舒适的住宿环境，周到的服务，是您商务出差的理想下榻之所。 ,https://hotel.elong.com/hotel/hoteldetail?hotelId=01101451&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A1101451%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
南京銮升招待所,经济型,¥149起,18,徐庄软件园/仙林大学城商圈 | 红枫街18号,739米，步行约1.7公里，预计22分钟,22分钟,距南京信息职业技术学院直线739米，步行约1.7公里，预计22分钟,34,2.3,32,2.2,2.9,2.5,2.4,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,null,025-85766508,南京銮升招待所地处位于红枫街，与好又多超市毗邻，是宾客来到该景区下榻的人气酒店。该客栈充满情调与温馨的氛围，有多个不同类型风格的房间，简约中充满地方特色的情调。让您置身其中，流连忘返。,https://hotel.elong.com/hotel/hoteldetail?hotelId=91284971&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A91284971%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
天天平价公寓(南京碧华苑店),经济型,¥43起,40,江宁开发区 | 天景山路碧华苑1栋404,None,距离龙眠大道地铁站实际距离小于100米,距离龙眠大道地铁站实际距离小于100米,50,3.0,4,3.0,3.0,3.0,3.0,4.0,14:00,12:00,1,1,0,0,0,0,0,1,null,null,13814116164,天天平价公寓（南京碧华苑店）性价比高，住宿环境、通风采光较好。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90668550&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A1101%7C%2a%7CqId%3Afd3cb081-08a6-4fe3-8646-1814951014e9%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A1101%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90668550%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A153%7C%2a%7Cpage_size%3A20%7C%2a%7C
