酒店名称,酒店类型,最低房价,客房数,地址,最近地铁站直线距离,最近地铁站步行至时间,最近地铁站,好评率,总评分,点评总数,设施评分,服务评分,卫生评分,位置评分,性价比评分,入住时间,退房时间,停车场,免费WIFI,餐厅,健身房,游泳池,接机服务,会议室,行李寄存,装修日期,开业日期,电话,酒店简介,酒店链接
三亚绿城天堂鸟民宿,经济型,¥317起,11,市区火车站/海旅免税城/千古情景区 | 迎宾路一山湖小区,2.8公里，驾车约5.4公里，预计13分钟,13分钟,距三亚千古情景区直线2.8公里，驾车约5.4公里，预计13分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,1,0,0,0,1,0,2021年08月01日,2021年08月01日,13379957221,三亚绿城天堂鸟民宿位于吉阳区，迎宾路一山湖小区，一山湖总占地647亩，地理位置优越，东拥城市中心唯一的10万平方米原生小西湖，南临数平方公里的海螺岭天然森林，可谓依山傍湖，自然环境得天独厚，北面紧邻迎宾路，距离三亚千古情景区2.3公里，驾车约9分钟，距离鹿回头风景区约8.6公里，民宿内还为旅客们提供了公共停车场，位置宽裕，交通便捷。民宿房内设施设备齐全，布置温馨舒适。温暖的灯光，经典简约的装饰，营造出温馨优雅的氛围。每一间客房都会经过仔细的打扫，可放心入住。民宿内配有业主餐厅、免费的室外泳池、棋牌室、儿童乐园、等。每一间客房的设计科学时尚，采光一流，视野极佳；客厅方正实用，连通宽大的观景阳台，充分满足了住客的观景和实用的需要。客房配置了整体厨房、冰箱、洗衣机、餐厅，卫生间干湿分离。另外，这里还提供果蔬代买业务（需提前一天下单）。园区内24小时保安巡逻，高端的绿城物业，小区封闭式管理使您的假期充满安全、家的感觉！民宿秉承为您和家人营造舒心、舒适的住宿环境为理念，使您沐浴于春天般的温暖中。三亚绿城天堂鸟民宿致力于为宾客提供细致、高效、友好的人性化服务，是旅行，度假入住的理想选择！,https://hotel.elong.com/hotel/hoteldetail?hotelId=69008156&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A1%7C%2a%7ChId%3A69008156%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚平安旅租,经济型,¥93起,15,市区火车站/海旅免税城/千古情景区 | 凤凰路丹州小区三永花园第2栋10C号,1.2公里，驾车约1.7公里，预计4分钟,4分钟,距奇幻艺术画展有限公司直线1.2公里，驾车约1.7公里，预计4分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年02月01日,19943250414,无论我付出多少，大家的满意，就是我的欣慰，希望大家多多支持本店，多谢啦,https://hotel.elong.com/hotel/hoteldetail?hotelId=69184603&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A2%7C%2a%7ChId%3A69184603%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚栖海宿,经济型,¥526起,10,三亚湾椰梦长廊/凤凰机场/西岛 | 三亚湾路116号蓝色海岸三期E栋1单元1102,407米，步行约618米，预计9分钟,9分钟,距椰梦长廊直线407米，步行约618米，预计9分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,null,2021年08月01日,17766976662,旅租装修风格为现代极简，全新的布局与陈设为您带来家一般的温暖。坐落于三亚湾·蓝色海岸小区内，拥有商业街、游泳池、咖啡厅、露天茶座等，园林景观；紧邻三亚市区，距凤凰机场约 11 公里，交通十分便利，与大海咫尺之距，椰梦长廊中心地带。,https://hotel.elong.com/hotel/hoteldetail?hotelId=69305993&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A3%7C%2a%7ChId%3A69305993%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚億合旅租,经济型,¥83起,23,海棠湾/三亚免税店/后海 | 海棠湾林旺大道225号,3.0公里，驾车约5.9公里，预计12分钟,12分钟,距海棠广场直线3.0公里，驾车约5.9公里，预计12分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,2018年06月01日,2013年09月01日,19989861391,本店位于三亚海滨海棠湾林旺大道，与林旺中学隔路相望，毗邻正和大药房、老港风休闲中心、方兴百货等生活、休闲配套资源，地段优越。本店客房温馨舒适、干净整洁，房型种类多样，房内配置24小时热水淋浴、电子监控、空调、电视等设施，周到齐全。宾馆提供贴心周到的服务，使宾客尽享出行乐趣，尽兴而归。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90043881&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A4%7C%2a%7ChId%3A90043881%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚舒馨客栈,经济型,¥61起,30,市区火车站/海旅免税城/千古情景区 | 群众街30号,0.4公里，步行约0.8公里，预计12分钟,12分钟,距解放路步行街直线0.4公里，步行约0.8公里，预计12分钟,null,null,0,None,None,None,None,None,14:00,12:00,0,1,0,0,0,0,0,1,null,2013年12月01日,13871878279,三亚舒馨客栈位于三亚市河西区群众街，毗邻步行街，周边美食、休闲、娱乐精彩纷呈，公交网络四通八达。三亚舒馨客栈以茉莉花为主题特色，客房舒适温馨，设施齐全。客栈服务体贴，是商务出行、度假休闲的理想居停之所。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90043902&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A5%7C%2a%7ChId%3A90043902%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚皇岛宾馆,经济型,¥131起,28,海棠湾/三亚免税店/后海 | 林旺大道(林旺加油站北侧巷子内150米处),2.3公里，驾车约3.4公里，预计8分钟,8分钟,距中国人民解放军总医院海南医院直线2.3公里，驾车约3.4公里，预计8分钟,33,2.2,3,2.0,2.3,2.0,2.3,0.0,14:00,12:00,1,1,0,0,0,1,0,0,null,2012年12月01日,0898-88752656,三亚皇岛宾馆位于海棠湾镇林旺社区的主街道－林旺大道旁，宾馆为独栋的5层小楼，内部装修豪华，自带电梯。老板娘年轻漂亮热情好客，店里都是自家人，完全家庭式的服务让到来的客人倍感温馨。5A景点蜈支洲岛正是隶属海棠湾的一个大岛。宾馆离海棠湾仅3公里。23路、28路（蜈支洲专线）直达宾馆。如果您希望看到大海，又不希望破费动辄几千的住宿费用，皇岛宾馆是您理想的选择。距离蜈支洲码头5公里，可乘坐当地小三轮或28路直达。尤其对于自驾游的客人，这里也是前往陵水县清水湾、南湾猴岛、南田温泉等的理想停歇地点。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90172349&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A6%7C%2a%7ChId%3A90172349%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚东北人之家,经济型,¥82起,0,三亚湾椰梦长廊/凤凰机场/西岛 | 三亚湾路21号,294米，步行约400米，预计6分钟,6分钟,距解放路步行街直线294米，步行约400米，预计6分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,1,0,1,null,null,13368904048,三亚东北人之家位于三亚湾路，地理位置优越，交通快捷，出行便利。 三亚东北人之家客房雅致温馨，设施齐备，服务贴心。入住民宿，远离喧嚣，为心灵寻求一方净土，走出闹市，让疲惫的身体得到短暂的休整。 ,https://hotel.elong.com/hotel/hoteldetail?hotelId=90211107&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A7%7C%2a%7ChId%3A90211107%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚蓝峰宾馆,经济型,¥94起,30,市区火车站/海旅免税城/千古情景区 | 商品街五巷18号,605米，步行约1.1公里，预计17分钟,17分钟,距白鹭公园直线605米，步行约1.1公里，预计17分钟,100,5.0,1,5.0,5.0,5.0,5.0,0.0,12:00,13:00,1,1,0,0,0,0,0,1,2019年12月01日,2017年03月01日,0898-88869418,三亚蓝峰宾馆位于商品街五巷，近临春河路、美丽的生态湿地白鹭公园、商品街小吃一条街。三亚蓝峰宾馆现有众多房型，客房舒适自然，设施齐全，服务周详，为您提供一个惬意的旅居环境。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90215811&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A8%7C%2a%7ChId%3A90215811%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚温馨一家旅租,经济型,¥83起,30,市区火车站/海旅免税城/千古情景区 | 商品街9巷17号,589米，步行约1.3公里，预计19分钟,19分钟,距白鹭公园直线589米，步行约1.3公里，预计19分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,null,2020年05月01日,17372088991,三亚温馨一家旅租位于三亚吉阳区商品街，近临春河路，紧邻白鹭公园，周边环境优美，景色宜人。三亚温馨一家旅租装修时尚，客房舒适干净，内部环境温馨，设施齐全，房型种类多样。入住于此，给您带来全新的度假生活风范。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90377277&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A9%7C%2a%7ChId%3A90377277%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚奈悦宾馆,经济型,¥109起,48,市区火车站/海旅免税城/千古情景区 | 商品街五巷30号,544米，步行约1.1公里，预计15分钟,15分钟,距白鹭公园直线544米，步行约1.1公里，预计15分钟,null,null,0,None,None,None,None,None,14:00,14:00,1,1,0,0,0,0,0,1,null,2013年01月01日,0898-88619962,三亚奈悦宾馆位于商品街五巷，紧靠临春河畔，毗邻景色秀美的白鹭公园，闹中取静，周边餐饮、娱乐设施齐全。三亚奈悦宾馆内设多样房型，客房简约明净，设施俱全。宾馆服务人性化，给您满载着万千思绪的心提供静待住下的理由。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90419770&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A10%7C%2a%7ChId%3A90419770%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚豪顺宾馆,经济型,¥76起,30,市区火车站/海旅免税城/千古情景区 | 三亚市河东区商品街3巷23号,598米，步行约1.0公里，预计16分钟,16分钟,距白鹭公园直线598米，步行约1.0公里，预计16分钟,25,2.0,4,2.0,2.0,2.0,2.0,0.0,14:00,12:00,1,1,0,0,0,0,0,1,null,2012年07月01日,0898-88950688,客房装修时尚，舒适干净，环境温馨，设施齐全，配有无线网络，空调，电视，独立卫浴等，是您商务出差，旅游度假的理想居停之选。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90420474&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A11%7C%2a%7ChId%3A90420474%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚杨光宾馆,经济型,¥114起,7,市区火车站/海旅免税城/千古情景区 | 商品街五巷2号,691米，步行约1.3公里，预计17分钟,17分钟,距白鹭公园直线691米，步行约1.3公里，预计17分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,null,2012年09月01日,18789879797,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90547863&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A12%7C%2a%7ChId%3A90547863%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚心驿宾馆,经济型,¥93起,28,市区火车站/海旅免税城/千古情景区 | 商品街三巷16号,647米，步行约1.1公里，预计17分钟,17分钟,距白鹭公园直线647米，步行约1.1公里，预计17分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,2018年06月01日,2012年09月01日,0898-88838818,三亚心驿快捷宾馆毗邻三亚步行街，周边电影院、银行、医院仅一步之遥，交通极为便利，酒店客房设施温馨舒适，房间内提供高速上网接口。附加服务项目：停车场、前台保险柜、行李存放服务、叫醒服务、宽带。 房间设施：电话、拖鞋、220V电压插口、24小时热水、电热水壶、遮光窗帘、有线/卫星电视、独立的淋浴、分体空调、吹风机（随叫随到） 床具：毛巾或被子、洗漱用品 休闲娱乐：麻将房、电脑房 可接受刷银行卡：国内银联卡酒店地址： 河东区商品街三巷16号,https://hotel.elong.com/hotel/hoteldetail?hotelId=90558786&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A13%7C%2a%7ChId%3A90558786%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚海边度假公寓,经济型,¥75起,30,大东海/鹿回头风景区/半山半岛 | 三亚榆海路11号,0.7公里，步行约0.8公里，预计13分钟,13分钟,距大东海旅游区直线0.7公里，步行约0.8公里，预计13分钟,,0.9,1,2.0,5.0,2.0,2.0,0.0,14:00,12:00,1,1,0,0,0,1,0,0,2015年01月01日,2014年01月01日,15289804299,坐落于大东海的三亚海边度假公寓，会让您在三亚拥有别样的体验，开展一段难忘的旅行。从酒店到三亚凤凰国际机场19km远，到三亚火车站11km远，均很便捷。包括鹿回头山顶公园都在酒店周边，对于入住旅客想在该地区畅游会很方便。优美的环境，再搭配上细致周到的服务，酒店的休闲区定能满足您的品质需求。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90559713&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A14%7C%2a%7ChId%3A90559713%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚红月旅馆,经济型,¥92起,9,三亚湾椰梦长廊/凤凰机场/西岛 | 解放四路怡康花园C栋701,1.2公里，驾车约2.8公里，预计9分钟,9分钟,距椰梦长廊直线1.2公里，驾车约2.8公里，预计9分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,null,2019年02月01日,13697553304,各式客房温馨舒适，私密安全。均配备独立卫浴、空调、24小时热水等。周边餐饮、娱乐、购物设施一应俱全，位置优越，交通便利，是您差旅住宿、度假休闲的理想选择。步行到三亚湾海边约3分钟。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90647505&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A15%7C%2a%7ChId%3A90647505%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚百驿宾馆,经济型,¥68起,15,市区火车站/海旅免税城/千古情景区 | 三亚市商品街二巷15号,690米，步行约1.1公里，预计17分钟,17分钟,距白鹭公园直线690米，步行约1.1公里，预计17分钟,null,null,0,None,None,None,None,None,14:00,12:00,1,1,0,0,0,0,0,1,null,2013年01月01日,0898-32336667,该店客房整洁，宽敞明亮，环境卫生，配套设施齐全，服务周到，方便入住。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90666052&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A16%7C%2a%7ChId%3A90666052%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚海福源宾馆,经济型,¥67起,50,三亚湾椰梦长廊/凤凰机场/西岛 | 解放三路儋州社区北一巷13号,775米，步行约979米，预计15分钟,15分钟,距解放路步行街直线775米，步行约979米，预计15分钟,100,5.0,1,5.0,5.0,5.0,5.0,0.0,14:00,14:00,1,1,0,0,0,0,0,1,2018年06月01日,2014年06月01日,0898-88261582,三亚海福源宾馆位于解放三路，地处三亚市中心，地段繁华，交通十分便利。三亚海福源宾馆拥有各式房间，宽敞明亮，干净整洁。客房内设有光纤上网、电视、24小时热水、饮用水等各类标准服务设施。海福源宾馆致力于为客人提供安全、舒适、清洁、快捷的服务，是您理想的下榻之选。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90666183&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A17%7C%2a%7ChId%3A90666183%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚最南方度假公寓,经济型,¥136起,20,三亚湾椰梦长廊/凤凰机场/西岛 | 三亚湾路70号蓝天海岸小区1204房(办理前台地址),200米，步行约294米，预计4分钟,4分钟,距海月广场直线200米，步行约294米，预计4分钟,99,0.0,401,0.0,0.0,0.0,0.0,0.0,14:00,12:00,1,1,0,0,1,1,0,1,null,2013年03月01日,18508938770,三亚最南方精品公寓位于迎宾路金凤凰海景公寓，地处三亚湾海月广场椰梦长廊的中心，位置优越。三亚最南方精品公寓设有各类客房，满足您不同的住宿需求。客房内都设有厨房，厨具餐具齐全，并配有洗衣机、冰箱、wifi等设施，带给您家一般的住宿体验。公寓所在小区环境设施齐全，24小时门卫值班。另外，公寓为您提供接机送机、包车租车、旅行咨询等服务，是您旅行度假的贴心选择。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90699481&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A18%7C%2a%7ChId%3A90699481%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
三亚华正星际公寓,经济型,¥84起,25,市区火车站/海旅免税城/千古情景区 | 商品街5巷4号,658米，步行约1.3公里，预计17分钟,17分钟,距白鹭公园直线658米，步行约1.3公里，预计17分钟,,1.0,2,1.0,1.0,1.0,1.0,0.0,08:00,14:00,1,1,0,0,0,0,0,0,null,null,0898-88665353,三亚华正星际公寓位于市中心商品街，近养生苑、港华广场，周边生活、休闲配套资源丰富，旅游交通便捷。三亚华正星际公寓客房空间宽敞、布置简约洁净，房内配置24小时热水、独立卫浴等设施，提供提供餐、接机等温情服务，使宾客放松身心，尽享一夜酣眠。,https://hotel.elong.com/hotel/hoteldetail?hotelId=90706552&inDate=2022-07-25&outDate=2022-07-26&traceToken=%7C%2a%7CcityId%3A2201%7C%2a%7CqId%3A603c39ec-e08c-4506-a0f9-0fb76ce21576%7C%2a%7Cst%3Acity%7C%2a%7CsId%3A2201%7C%2a%7Cscene_ids%3A0%7C%2a%7Cpos%3A19%7C%2a%7ChId%3A90706552%7C%2a%7CTp%3Adefault%7C%2a%7Cpage_index%3A110%7C%2a%7Cpage_size%3A20%7C%2a%7C
